"QTR","CLAIM_TYPE","BRAND","PAYER","METRIC","VALUE"
"2024Q4","TRX","Nurtec","Overall","RJ_RATE",0.165295
"2024Q4","TRX","Nurtec","Overall","RV_RATE",0.074343
"2024Q4","TRX","Nurtec","Overall","WD",752541
"2024Q4","TRX","Nurtec","Overall","WD_MARKET_SHARE",0.44355
"2025Q1","NBRX","Abbvie","Commercial","FILL_RATE",0.678657
"2025Q1","NBRX","Abbvie","Commercial","PD_CLAIMS",56600
"2025Q1","NBRX","Abbvie","Commercial","PD_MARKET_SHARE",0.62295
"2025Q1","NBRX","Abbvie","Commercial","RJ_RATE",0.236091
"2025Q1","NBRX","Abbvie","Commercial","RV_RATE",0.085252
"2025Q1","NBRX","Abbvie","Commercial","WD",83400
"2025Q1","NBRX","Abbvie","Commercial","WD_MARKET_SHARE",0.551485
"2025Q1","NBRX","Abbvie","Medicaid","FILL_RATE",0.444703
"2025Q1","NBRX","Abbvie","Medicaid","PD_CLAIMS",8806
"2025Q1","NBRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.508488
"2025Q1","NBRX","Abbvie","Medicaid","RJ_RATE",0.508181
"2025Q1","NBRX","Abbvie","Medicaid","RV_RATE",0.047116
"2025Q1","NBRX","Abbvie","Medicaid","WD",19802
"2025Q1","NBRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.51751
"2025Q1","NBRX","Abbvie","Medicare","FILL_RATE",0.482159
"2025Q1","NBRX","Abbvie","Medicare","PD_CLAIMS",11229
"2025Q1","NBRX","Abbvie","Medicare","PD_MARKET_SHARE",0.586984
"2025Q1","NBRX","Abbvie","Medicare","RJ_RATE",0.27017
"2025Q1","NBRX","Abbvie","Medicare","RV_RATE",0.247671
"2025Q1","NBRX","Abbvie","Medicare","WD",23289
"2025Q1","NBRX","Abbvie","Medicare","WD_MARKET_SHARE",0.558101
"2025Q1","NBRX","Abbvie","Others","FILL_RATE",0.399637
"2025Q1","NBRX","Abbvie","Others","PD_CLAIMS",6170
"2025Q1","NBRX","Abbvie","Others","PD_MARKET_SHARE",0.681391
"2025Q1","NBRX","Abbvie","Others","RJ_RATE",0.314593
"2025Q1","NBRX","Abbvie","Others","RV_RATE",0.28577
"2025Q1","NBRX","Abbvie","Others","WD",15439
"2025Q1","NBRX","Abbvie","Others","WD_MARKET_SHARE",0.538394
"2025Q1","NBRX","Abbvie","Overall","FILL_RATE",0.583421
"2025Q1","NBRX","Abbvie","Overall","PD_CLAIMS",82805
"2025Q1","NBRX","Abbvie","Overall","PD_MARKET_SHARE",0.607248
"2025Q1","NBRX","Abbvie","Overall","RJ_RATE",0.288184
"2025Q1","NBRX","Abbvie","Overall","RV_RATE",0.128394
"2025Q1","NBRX","Abbvie","Overall","WD",141930
"2025Q1","NBRX","Abbvie","Overall","WD_MARKET_SHARE",0.546101
"2025Q1","NBRX","Nurtec","Commercial","FILL_RATE",0.505072
"2025Q1","NBRX","Nurtec","Commercial","PD_CLAIMS",34258
"2025Q1","NBRX","Nurtec","Commercial","PD_MARKET_SHARE",0.37705
"2025Q1","NBRX","Nurtec","Commercial","RJ_RATE",0.425223
"2025Q1","NBRX","Nurtec","Commercial","RV_RATE",0.069706
"2025Q1","NBRX","Nurtec","Commercial","WD",67828
"2025Q1","NBRX","Nurtec","Commercial","WD_MARKET_SHARE",0.448515
"2025Q1","NBRX","Nurtec","Medicaid","FILL_RATE",0.461055
"2025Q1","NBRX","Nurtec","Medicaid","PD_CLAIMS",8512
"2025Q1","NBRX","Nurtec","Medicaid","PD_MARKET_SHARE",0.491512
"2025Q1","NBRX","Nurtec","Medicaid","RJ_RATE",0.486838
"2025Q1","NBRX","Nurtec","Medicaid","RV_RATE",0.052107
"2025Q1","NBRX","Nurtec","Medicaid","WD",18462
"2025Q1","NBRX","Nurtec","Medicaid","WD_MARKET_SHARE",0.48249
"2025Q1","NBRX","Nurtec","Medicare","FILL_RATE",0.428471
"2025Q1","NBRX","Nurtec","Medicare","PD_CLAIMS",7901
"2025Q1","NBRX","Nurtec","Medicare","PD_MARKET_SHARE",0.413016
"2025Q1","NBRX","Nurtec","Medicare","RJ_RATE",0.329664
"2025Q1","NBRX","Nurtec","Medicare","RV_RATE",0.241866
"2025Q1","NBRX","Nurtec","Medicare","WD",18440
"2025Q1","NBRX","Nurtec","Medicare","WD_MARKET_SHARE",0.441899
"2025Q1","NBRX","Nurtec","Others","FILL_RATE",0.21795
"2025Q1","NBRX","Nurtec","Others","PD_CLAIMS",2885
"2025Q1","NBRX","Nurtec","Others","PD_MARKET_SHARE",0.318609
"2025Q1","NBRX","Nurtec","Others","RJ_RATE",0.433029
"2025Q1","NBRX","Nurtec","Others","RV_RATE",0.349022
"2025Q3","NBRX","Nurtec","Medicaid","PD_CLAIMS",8839
"2025Q3","NBRX","Nurtec","Medicaid","PD_MARKET_SHARE",0.486836
"2025Q3","NBRX","Nurtec","Medicaid","RJ_RATE",0.483721
"2025Q3","NBRX","Nurtec","Medicaid","RV_RATE",0.048335
"2025Q3","NBRX","Nurtec","Medicaid","WD",18889
"2025Q3","NBRX","Nurtec","Medicaid","WD_MARKET_SHARE",0.473634
"2025Q3","NBRX","Nurtec","Medicare","FILL_RATE",0.418557
"2025Q3","NBRX","Nurtec","Medicare","PD_CLAIMS",8156
"2025Q3","NBRX","Nurtec","Medicare","PD_MARKET_SHARE",0.416122
"2025Q3","NBRX","Nurtec","Medicare","RJ_RATE",0.413168
"2025Q3","NBRX","Nurtec","Medicare","RV_RATE",0.168275
"2025Q3","NBRX","Nurtec","Medicare","WD",19486
"2025Q3","NBRX","Nurtec","Medicare","WD_MARKET_SHARE",0.444987
"2025Q3","NBRX","Nurtec","Others","FILL_RATE",0.191533
"2025Q3","NBRX","Nurtec","Others","PD_CLAIMS",2615
"2025Q3","NBRX","Nurtec","Others","PD_MARKET_SHARE",0.253539
"2025Q3","NBRX","Nurtec","Others","RJ_RATE",0.478942
"2025Q3","NBRX","Nurtec","Others","RV_RATE",0.329525
"2025Q3","NBRX","Nurtec","Others","WD",13653
"2025Q3","NBRX","Nurtec","Others","WD_MARKET_SHARE",0.434629
"2025Q3","NBRX","Nurtec","Overall","FILL_RATE",0.442351
"2025Q3","NBRX","Nurtec","Overall","PD_CLAIMS",53221
"2025Q3","NBRX","Nurtec","Overall","PD_MARKET_SHARE",0.381496
"2025Q3","NBRX","Nurtec","Overall","RJ_RATE",0.444395
"2025Q3","NBRX","Nurtec","Overall","RV_RATE",0.113254
"2025Q3","NBRX","Nurtec","Overall","WD",120314
"2025Q3","NBRX","Nurtec","Overall","WD_MARKET_SHARE",0.447925
"2025Q3","TRX","Abbvie","Commercial","FILL_RATE",0.815504
"2025Q3","TRX","Abbvie","Commercial","PD_CLAIMS",539121
"2025Q3","TRX","Abbvie","Commercial","PD_MARKET_SHARE",0.586761
"2025Q3","TRX","Abbvie","Commercial","RJ_RATE",0.116951
"2025Q3","TRX","Abbvie","Commercial","RV_RATE",0.067545
"2025Q3","TRX","Abbvie","Commercial","WD",661089
"2025Q3","TRX","Abbvie","Commercial","WD_MARKET_SHARE",0.576058
"2025Q3","TRX","Abbvie","Medicaid","FILL_RATE",0.745266
"2025Q3","TRX","Abbvie","Medicaid","PD_CLAIMS",96506
"2025Q3","TRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.52113
"2025Q3","TRX","Abbvie","Medicaid","RJ_RATE",0.200954
"2025Q3","TRX","Abbvie","Medicaid","RV_RATE",0.053779
"2025Q3","TRX","Abbvie","Medicaid","WD",129492
"2025Q3","TRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.519894
"2025Q3","TRX","Abbvie","Medicare","FILL_RATE",0.789356
"2025Q3","TRX","Abbvie","Medicare","PD_CLAIMS",128474
"2025Q3","TRX","Abbvie","Medicare","PD_MARKET_SHARE",0.592401
"2025Q3","TRX","Abbvie","Medicare","RJ_RATE",0.117831
"2025Q3","TRX","Abbvie","Medicare","RV_RATE",0.092813
"2025Q3","TRX","Abbvie","Medicare","WD",162758
"2025Q3","TRX","Abbvie","Medicare","WD_MARKET_SHARE",0.581131
"2025Q3","TRX","Abbvie","Others","FILL_RATE",0.640368
"2025Q3","TRX","Abbvie","Others","PD_CLAIMS",51378
"2025Q3","TRX","Abbvie","Others","PD_MARKET_SHARE",0.680557
"2025Q3","TRX","Abbvie","Others","RJ_RATE",0.183418
"2025Q3","TRX","Abbvie","Others","RV_RATE",0.176214
"2025Q3","TRX","Abbvie","Others","WD",80232
"2025Q3","TRX","Abbvie","Others","WD_MARKET_SHARE",0.615309
"2025Q3","TRX","Abbvie","Overall","FILL_RATE",0.788992
"2025Q3","TRX","Abbvie","Overall","PD_CLAIMS",815479
"2025Q3","TRX","Abbvie","Overall","PD_MARKET_SHARE",0.584004
"2025Q3","TRX","Abbvie","Overall","RJ_RATE",0.132774
"2025Q3","TRX","Abbvie","Overall","RV_RATE",0.078235
"2025Q3","TRX","Abbvie","Overall","WD",1033571
"2025Q3","TRX","Abbvie","Overall","WD_MARKET_SHARE",0.571935
"2025Q3","TRX","Nurtec","Commercial","FILL_RATE",0.780414
"2025Q3","TRX","Nurtec","Commercial","PD_CLAIMS",379687
"2025Q3","TRX","Nurtec","Commercial","PD_MARKET_SHARE",0.413239
"2025Q3","TRX","Nurtec","Commercial","RJ_RATE",0.156216
"2025Q2","NBRX","Nurtec","Medicare","RJ_RATE",0.399474
"2025Q2","NBRX","Nurtec","Medicare","RV_RATE",0.198737
"2025Q2","NBRX","Nurtec","Medicare","WD",19005
"2025Q2","NBRX","Nurtec","Medicare","WD_MARKET_SHARE",0.447598
"2025Q2","NBRX","Nurtec","Others","FILL_RATE",0.20945
"2025Q2","NBRX","Nurtec","Others","PD_CLAIMS",2828
"2025Q2","NBRX","Nurtec","Others","PD_MARKET_SHARE",0.278484
"2025Q2","NBRX","Nurtec","Others","RJ_RATE",0.462524
"2025Q2","NBRX","Nurtec","Others","RV_RATE",0.328025
"2025Q2","NBRX","Nurtec","Others","WD",13502
"2025Q2","NBRX","Nurtec","Others","WD_MARKET_SHARE",0.441271
"2025Q2","NBRX","Nurtec","Overall","FILL_RATE",0.447772
"2025Q2","NBRX","Nurtec","Overall","PD_CLAIMS",53387
"2025Q2","NBRX","Nurtec","Overall","PD_MARKET_SHARE",0.389817
"2025Q2","NBRX","Nurtec","Overall","RJ_RATE",0.437146
"2025Q2","NBRX","Nurtec","Overall","RV_RATE",0.115082
"2025Q2","NBRX","Nurtec","Overall","WD",119228
"2025Q2","NBRX","Nurtec","Overall","WD_MARKET_SHARE",0.452915
"2025Q2","TRX","Abbvie","Commercial","FILL_RATE",0.810168
"2025Q2","TRX","Abbvie","Commercial","PD_CLAIMS",521791
"2025Q2","TRX","Abbvie","Commercial","PD_MARKET_SHARE",0.581914
"2025Q2","TRX","Abbvie","Commercial","RJ_RATE",0.121569
"2025Q2","TRX","Abbvie","Commercial","RV_RATE",0.068263
"2025Q2","TRX","Abbvie","Commercial","WD",644053
"2025Q2","TRX","Abbvie","Commercial","WD_MARKET_SHARE",0.574483
"2025Q2","TRX","Abbvie","Medicaid","FILL_RATE",0.742219
"2025Q2","TRX","Abbvie","Medicaid","PD_CLAIMS",92522
"2025Q2","TRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.515546
"2025Q2","TRX","Abbvie","Medicaid","RJ_RATE",0.203584
"2025Q2","TRX","Abbvie","Medicaid","RV_RATE",0.054197
"2025Q2","TRX","Abbvie","Medicaid","WD",124656
"2025Q2","TRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.514965
"2025Q2","TRX","Abbvie","Medicare","FILL_RATE",0.761816
"2025Q2","TRX","Abbvie","Medicare","PD_CLAIMS",114648
"2025Q2","TRX","Abbvie","Medicare","PD_MARKET_SHARE",0.589887
"2025Q2","TRX","Abbvie","Medicare","RJ_RATE",0.133249
"2025Q2","TRX","Abbvie","Medicare","RV_RATE",0.104935
"2025Q2","TRX","Abbvie","Medicare","WD",150493
"2025Q2","TRX","Abbvie","Medicare","WD_MARKET_SHARE",0.57898
"2025Q2","TRX","Abbvie","Others","FILL_RATE",0.627917
"2025Q2","TRX","Abbvie","Others","PD_CLAIMS",48008
"2025Q2","TRX","Abbvie","Others","PD_MARKET_SHARE",0.664673
"2025Q2","TRX","Abbvie","Others","RJ_RATE",0.188304
"2025Q2","TRX","Abbvie","Others","RV_RATE",0.183779
"2025Q2","TRX","Abbvie","Others","WD",76456
"2025Q2","TRX","Abbvie","Others","WD_MARKET_SHARE",0.605678
"2025Q2","TRX","Abbvie","Overall","FILL_RATE",0.780357
"2025Q2","TRX","Abbvie","Overall","PD_CLAIMS",776969
"2025Q2","TRX","Abbvie","Overall","PD_MARKET_SHARE",0.57865
"2025Q2","TRX","Abbvie","Overall","RJ_RATE",0.138727
"2025Q2","TRX","Abbvie","Overall","RV_RATE",0.080915
"2025Q2","TRX","Abbvie","Overall","WD",995658
"2025Q2","TRX","Abbvie","Overall","WD_MARKET_SHARE",0.569166
"2025Q2","TRX","Nurtec","Commercial","FILL_RATE",0.785853
"2025Q2","TRX","Nurtec","Commercial","PD_CLAIMS",374889
"2025Q2","TRX","Nurtec","Commercial","PD_MARKET_SHARE",0.418086
"2025Q2","TRX","Nurtec","Commercial","RJ_RATE",0.153337
"2025Q2","TRX","Nurtec","Commercial","RV_RATE",0.06081
"2025Q2","TRX","Nurtec","Commercial","WD",477047
"2025Q2","TRX","Nurtec","Commercial","WD_MARKET_SHARE",0.425517
"2025Q2","TRX","Nurtec","Medicaid","FILL_RATE",0.740493
"2025Q2","TRX","Nurtec","Medicaid","PD_CLAIMS",86942
"2025Q2","TRX","Nurtec","Medicaid","PD_MARKET_SHARE",0.484454
"2025Q2","TRX","Nurtec","Medicaid","RJ_RATE",0.201812
"2025Q2","TRX","Nurtec","Medicaid","RV_RATE",0.057695
"2025Q2","TRX","Nurtec","Medicaid","WD",117411
"2025Q3","TRX","Nurtec","Commercial","RV_RATE",0.06337
"2025Q3","TRX","Nurtec","Commercial","WD",486520
"2025Q3","TRX","Nurtec","Commercial","WD_MARKET_SHARE",0.423942
"2025Q3","TRX","Nurtec","Medicaid","FILL_RATE",0.741583
"2025Q3","TRX","Nurtec","Medicaid","PD_CLAIMS",88680
"2025Q3","TRX","Nurtec","Medicaid","PD_MARKET_SHARE",0.47887
"2025Q3","TRX","Nurtec","Medicaid","RJ_RATE",0.203275
"2025Q3","TRX","Nurtec","Medicaid","RV_RATE",0.055142
"2025Q3","TRX","Nurtec","Medicaid","WD",119582
"2025Q3","TRX","Nurtec","Medicaid","WD_MARKET_SHARE",0.480106
"2025Q3","TRX","Nurtec","Medicare","FILL_RATE",0.753506
"2025Q3","TRX","Nurtec","Medicare","PD_CLAIMS",88396
"2025Q3","TRX","Nurtec","Medicare","PD_MARKET_SHARE",0.407599
"2025Q3","TRX","Nurtec","Medicare","RJ_RATE",0.153504
"2025Q3","TRX","Nurtec","Medicare","RV_RATE",0.092991
"2025Q3","TRX","Nurtec","Medicare","WD",117313
"2025Q3","TRX","Nurtec","Medicare","WD_MARKET_SHARE",0.418869
"2025Q3","TRX","Nurtec","Others","FILL_RATE",0.480772
"2025Q3","TRX","Nurtec","Others","PD_CLAIMS",24116
"2025Q3","TRX","Nurtec","Others","PD_MARKET_SHARE",0.319443
"2025Q3","TRX","Nurtec","Others","RJ_RATE",0.294233
"2025Q3","TRX","Nurtec","Others","RV_RATE",0.224996
"2025Q3","TRX","Nurtec","Others","WD",50161
"2025Q3","TRX","Nurtec","Others","WD_MARKET_SHARE",0.384691
"2025Q3","TRX","Nurtec","Overall","FILL_RATE",0.750901
"2025Q3","TRX","Nurtec","Overall","PD_CLAIMS",580879
"2025Q3","TRX","Nurtec","Overall","PD_MARKET_SHARE",0.415996
"2025Q3","TRX","Nurtec","Overall","RJ_RATE",0.172028
"2025Q3","TRX","Nurtec","Overall","RV_RATE",0.077071
"2025Q3","TRX","Nurtec","Overall","WD",773576
"2025Q3","TRX","Nurtec","Overall","WD_MARKET_SHARE",0.428065
"2025Q4","NBRX","Abbvie","Commercial","FILL_RATE",0.666178
"2025Q4","NBRX","Abbvie","Commercial","PD_CLAIMS",57240
"2025Q4","NBRX","Abbvie","Commercial","PD_MARKET_SHARE",0.620629
"2025Q4","NBRX","Abbvie","Commercial","RJ_RATE",0.245487
"2025Q4","NBRX","Abbvie","Commercial","RV_RATE",0.088335
"2025Q4","NBRX","Abbvie","Commercial","WD",85923
"2025Q4","NBRX","Abbvie","Commercial","WD_MARKET_SHARE",0.548745
"2025Q4","NBRX","Abbvie","Medicaid","FILL_RATE",0.43496
"2025Q4","NBRX","Abbvie","Medicaid","PD_CLAIMS",9356
"2025Q4","NBRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.513812
"2025Q4","NBRX","Abbvie","Medicaid","RJ_RATE",0.515481
"2025Q4","NBRX","Abbvie","Medicaid","RV_RATE",0.049558
"2025Q4","NBRX","Abbvie","Medicaid","WD",21510
"2025Q4","NBRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.524737
"2025Q4","NBRX","Abbvie","Medicare","FILL_RATE",0.474751
"2025Q4","NBRX","Abbvie","Medicare","PD_CLAIMS",11479
"2025Q4","NBRX","Abbvie","Medicare","PD_MARKET_SHARE",0.581392
"2025Q4","NBRX","Abbvie","Medicare","RJ_RATE",0.352951
"2025Q4","NBRX","Abbvie","Medicare","RV_RATE",0.172298
"2025Q4","NBRX","Abbvie","Medicare","WD",24179
"2025Q4","NBRX","Abbvie","Medicare","WD_MARKET_SHARE",0.549848
"2025Q4","NBRX","Abbvie","Others","FILL_RATE",0.426846
"2025Q4","NBRX","Abbvie","Others","PD_CLAIMS",7279
"2025Q4","NBRX","Abbvie","Others","PD_MARKET_SHARE",0.745723
"2025Q4","NBRX","Abbvie","Others","RJ_RATE",0.314431
"2025Q4","NBRX","Abbvie","Others","RV_RATE",0.258723
"2025Q4","NBRX","Abbvie","Others","WD",17053
"2025Q4","NBRX","Abbvie","Others","WD_MARKET_SHARE",0.559941
"2025Q4","NBRX","Abbvie","Overall","FILL_RATE",0.574136
"2025Q4","NBRX","Abbvie","Overall","PD_CLAIMS",85354
"2025Q4","NBRX","Abbvie","Overall","PD_MARKET_SHARE",0.60992
"2025Q4","NBRX","Abbvie","Overall","RJ_RATE",0.309938
"2025Q4","NBRX","Abbvie","Overall","RV_RATE",0.115925
"2025Q4","NBRX","Abbvie","Overall","WD",148665
"2025Q4","NBRX","Abbvie","Overall","WD_MARKET_SHARE",0.546558
"2024Q4","TRX","Abbvie","Commercial","FILL_RATE",0.803071
"2024Q4","TRX","Abbvie","Commercial","PD_CLAIMS",505013
"2024Q4","TRX","Abbvie","Commercial","PD_MARKET_SHARE",0.564159
"2024Q4","TRX","Abbvie","Commercial","RJ_RATE",0.131794
"2024Q4","TRX","Abbvie","Commercial","RV_RATE",0.065135
"2024Q4","TRX","Abbvie","Commercial","WD",628852
"2024Q4","TRX","Abbvie","Commercial","WD_MARKET_SHARE",0.561311
"2024Q4","TRX","Abbvie","Medicaid","FILL_RATE",0.726901
"2024Q4","TRX","Abbvie","Medicaid","PD_CLAIMS",81338
"2024Q4","TRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.501523
"2024Q4","TRX","Abbvie","Medicaid","RJ_RATE",0.219756
"2024Q4","TRX","Abbvie","Medicaid","RV_RATE",0.053344
"2024Q4","TRX","Abbvie","Medicaid","WD",111897
"2024Q4","TRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.50368
"2024Q4","TRX","Abbvie","Medicare","FILL_RATE",0.75117
"2024Q4","TRX","Abbvie","Medicare","PD_CLAIMS",103877
"2024Q4","TRX","Abbvie","Medicare","PD_MARKET_SHARE",0.576957
"2024Q4","TRX","Abbvie","Medicare","RJ_RATE",0.142537
"2024Q4","TRX","Abbvie","Medicare","RV_RATE",0.106293
"2024Q4","TRX","Abbvie","Medicare","WD",138287
"2024Q4","TRX","Abbvie","Medicare","WD_MARKET_SHARE",0.57342
"2024Q4","TRX","Abbvie","Others","FILL_RATE",0.600237
"2024Q4","TRX","Abbvie","Others","PD_CLAIMS",39049
"2024Q4","TRX","Abbvie","Others","PD_MARKET_SHARE",0.609236
"2024Q4","TRX","Abbvie","Others","RJ_RATE",0.203578
"2024Q4","TRX","Abbvie","Others","RV_RATE",0.196185
"2024Q4","TRX","Abbvie","Others","WD",65056
"2024Q4","TRX","Abbvie","Others","WD_MARKET_SHARE",0.575798
"2024Q4","TRX","Abbvie","Overall","FILL_RATE",0.772464
"2024Q4","TRX","Abbvie","Overall","PD_CLAIMS",729277
"2024Q4","TRX","Abbvie","Overall","PD_MARKET_SHARE",0.560344
"2024Q4","TRX","Abbvie","Overall","RJ_RATE",0.14874
"2024Q4","TRX","Abbvie","Overall","RV_RATE",0.078796
"2024Q4","TRX","Abbvie","Overall","WD",944092
"2024Q4","TRX","Abbvie","Overall","WD_MARKET_SHARE",0.55645
"2024Q4","TRX","Nurtec","Commercial","FILL_RATE",0.793829
"2024Q4","TRX","Nurtec","Commercial","PD_CLAIMS",390148
"2024Q4","TRX","Nurtec","Commercial","PD_MARKET_SHARE",0.435841
"2024Q4","TRX","Nurtec","Commercial","RJ_RATE",0.149592
"2024Q4","TRX","Nurtec","Commercial","RV_RATE",0.056579
"2024Q4","TRX","Nurtec","Commercial","WD",491476
"2024Q4","TRX","Nurtec","Commercial","WD_MARKET_SHARE",0.438689
"2024Q4","TRX","Nurtec","Medicaid","FILL_RATE",0.733199
"2024Q4","TRX","Nurtec","Medicaid","PD_CLAIMS",80844
"2024Q4","TRX","Nurtec","Medicaid","PD_MARKET_SHARE",0.498477
"2024Q4","TRX","Nurtec","Medicaid","RJ_RATE",0.210852
"2024Q4","TRX","Nurtec","Medicaid","RV_RATE",0.055949
"2024Q4","TRX","Nurtec","Medicaid","WD",110262
"2024Q4","TRX","Nurtec","Medicaid","WD_MARKET_SHARE",0.49632
"2024Q4","TRX","Nurtec","Medicare","FILL_RATE",0.740374
"2024Q4","TRX","Nurtec","Medicare","PD_CLAIMS",76166
"2024Q4","TRX","Nurtec","Medicare","PD_MARKET_SHARE",0.423043
"2024Q4","TRX","Nurtec","Medicare","RJ_RATE",0.155723
"2024Q4","TRX","Nurtec","Medicare","RV_RATE",0.103903
"2024Q4","TRX","Nurtec","Medicare","WD",102875
"2024Q4","TRX","Nurtec","Medicare","WD_MARKET_SHARE",0.42658
"2024Q4","TRX","Nurtec","Others","FILL_RATE",0.522576
"2024Q4","TRX","Nurtec","Others","PD_CLAIMS",25046
"2024Q4","TRX","Nurtec","Others","PD_MARKET_SHARE",0.390764
"2024Q4","TRX","Nurtec","Others","RJ_RATE",0.242051
"2024Q4","TRX","Nurtec","Others","RV_RATE",0.235374
"2024Q4","TRX","Nurtec","Others","WD",47928
"2024Q4","TRX","Nurtec","Others","WD_MARKET_SHARE",0.424202
"2024Q4","TRX","Nurtec","Overall","FILL_RATE",0.760363
"2024Q4","TRX","Nurtec","Overall","PD_CLAIMS",572204
"2025Q1","TRX","Nurtec","Others","FILL_RATE",0.493924
"2025Q1","TRX","Nurtec","Others","PD_CLAIMS",24145
"2025Q1","TRX","Nurtec","Others","PD_MARKET_SHARE",0.365468
"2025Q1","TRX","Nurtec","Others","RJ_RATE",0.265936
"2025Q1","TRX","Nurtec","Others","RV_RATE",0.24014
"2025Q1","TRX","Nurtec","Others","WD",48884
"2025Q1","TRX","Nurtec","Others","WD_MARKET_SHARE",0.410166
"2025Q1","TRX","Nurtec","Overall","FILL_RATE",0.737851
"2025Q1","TRX","Nurtec","Overall","PD_CLAIMS",535356
"2025Q1","TRX","Nurtec","Overall","PD_MARKET_SHARE",0.425065
"2025Q1","TRX","Nurtec","Overall","RJ_RATE",0.173601
"2025Q1","TRX","Nurtec","Overall","RV_RATE",0.088548
"2025Q1","TRX","Nurtec","Overall","WD",725561
"2025Q1","TRX","Nurtec","Overall","WD_MARKET_SHARE",0.433828
"2025Q2","NBRX","Abbvie","Commercial","FILL_RATE",0.683857
"2025Q2","NBRX","Abbvie","Commercial","PD_CLAIMS",56637
"2025Q2","NBRX","Abbvie","Commercial","PD_MARKET_SHARE",0.62357
"2025Q2","NBRX","Abbvie","Commercial","RJ_RATE",0.229486
"2025Q2","NBRX","Abbvie","Commercial","RV_RATE",0.086658
"2025Q2","NBRX","Abbvie","Commercial","WD",82820
"2025Q2","NBRX","Abbvie","Commercial","WD_MARKET_SHARE",0.549828
"2025Q2","NBRX","Abbvie","Medicaid","FILL_RATE",0.436383
"2025Q2","NBRX","Abbvie","Medicaid","PD_CLAIMS",9010
"2025Q2","NBRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.507806
"2025Q2","NBRX","Abbvie","Medicaid","RJ_RATE",0.516104
"2025Q2","NBRX","Abbvie","Medicaid","RV_RATE",0.047513
"2025Q2","NBRX","Abbvie","Medicaid","WD",20647
"2025Q2","NBRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.521929
"2025Q2","NBRX","Abbvie","Medicare","FILL_RATE",0.451631
"2025Q2","NBRX","Abbvie","Medicare","PD_CLAIMS",10593
"2025Q2","NBRX","Abbvie","Medicare","PD_MARKET_SHARE",0.581107
"2025Q2","NBRX","Abbvie","Medicare","RJ_RATE",0.344575
"2025Q2","NBRX","Abbvie","Medicare","RV_RATE",0.203795
"2025Q2","NBRX","Abbvie","Medicare","WD",23455
"2025Q2","NBRX","Abbvie","Medicare","WD_MARKET_SHARE",0.552402
"2025Q2","NBRX","Abbvie","Others","FILL_RATE",0.42858
"2025Q2","NBRX","Abbvie","Others","PD_CLAIMS",7327
"2025Q2","NBRX","Abbvie","Others","PD_MARKET_SHARE",0.721516
"2025Q2","NBRX","Abbvie","Others","RJ_RATE",0.300714
"2025Q2","NBRX","Abbvie","Others","RV_RATE",0.270707
"2025Q2","NBRX","Abbvie","Others","WD",17096
"2025Q2","NBRX","Abbvie","Others","WD_MARKET_SHARE",0.558729
"2025Q2","NBRX","Abbvie","Overall","FILL_RATE",0.580254
"2025Q2","NBRX","Abbvie","Overall","PD_CLAIMS",83567
"2025Q2","NBRX","Abbvie","Overall","PD_MARKET_SHARE",0.610183
"2025Q2","NBRX","Abbvie","Overall","RJ_RATE",0.297775
"2025Q2","NBRX","Abbvie","Overall","RV_RATE",0.121971
"2025Q2","NBRX","Abbvie","Overall","WD",144018
"2025Q2","NBRX","Abbvie","Overall","WD_MARKET_SHARE",0.547085
"2025Q2","NBRX","Nurtec","Commercial","FILL_RATE",0.50421
"2025Q2","NBRX","Nurtec","Commercial","PD_CLAIMS",34190
"2025Q2","NBRX","Nurtec","Commercial","PD_MARKET_SHARE",0.37643
"2025Q2","NBRX","Nurtec","Commercial","RJ_RATE",0.429279
"2025Q2","NBRX","Nurtec","Commercial","RV_RATE",0.06651
"2025Q2","NBRX","Nurtec","Commercial","WD",67809
"2025Q2","NBRX","Nurtec","Commercial","WD_MARKET_SHARE",0.450172
"2025Q2","NBRX","Nurtec","Medicaid","FILL_RATE",0.46177
"2025Q2","NBRX","Nurtec","Medicaid","PD_CLAIMS",8733
"2025Q2","NBRX","Nurtec","Medicaid","PD_MARKET_SHARE",0.492194
"2025Q2","NBRX","Nurtec","Medicaid","RJ_RATE",0.485089
"2025Q2","NBRX","Nurtec","Medicaid","RV_RATE",0.053141
"2025Q2","NBRX","Nurtec","Medicaid","WD",18912
"2025Q2","NBRX","Nurtec","Medicaid","WD_MARKET_SHARE",0.478071
"2025Q2","NBRX","Nurtec","Medicare","FILL_RATE",0.401789
"2025Q2","NBRX","Nurtec","Medicare","PD_CLAIMS",7636
"2025Q2","NBRX","Nurtec","Medicare","PD_MARKET_SHARE",0.418893
